"","province","arvincome","Cook1kinds","Cook1effi","Cook1freq","Cook1time","Cook2kinds","Cook2effi","Cook2freq","Cook2time","Cook3kinds","Cook3effi","Cook3freq","Cook3time","Cook4kinds","Cook4effi","Cook4freq","Cook4time"
"1041",17,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",17,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",17,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",17,586,"xinchai",NA,90,0.625,"yehuaqi",NA,90,0.375,"dianfanguo",NA,30,0.375,NA,NA,NA,NA
"1045",17,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",17,16,"xinchai",NA,60,0.625,"yehuaqi",NA,20,0.375,"dianfanguo",NA,30,0.375,NA,NA,NA,NA
"1047",17,392,"diancilu",NA,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",17,302,"dianfanguo",NA,30,0.625,"tianranqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1049",17,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",17,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",17,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",17,218,"yehuaqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",17,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",17,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",17,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",17,218,"diancilu",1500,60,0.625,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1057",17,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",17,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",17,525,"tianranqi",NA,90,0.375,"dianfanguo",850,60,0.25,"diancilu",1250,30,0.375,"weibolu",NA,20,0.25
"1060",17,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",17,424,"yehuaqi",NA,90,0.25,"diancilu",1500,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1062",17,40,"diancilu",1500,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",17,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",17,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",17,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",17,267,"dianfanguo",1250,4,0.625,"tianranqi",NA,30,0.625,"gaoyaguo",NA,12,0.375,NA,NA,NA,NA
"1067",17,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",17,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",17,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",17,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",17,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",17,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",17,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",17,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",17,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",17,45,"diancilu",1250,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",17,386,"yehuaqi",NA,90,0.25,"diancilu",1500,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1079",17,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",17,485,"yehuaqi",NA,90,0.625,"diancilu",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1081",17,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",17,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",17,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",17,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",17,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",17,485,"jiegan",NA,60,0.625,"dianfanguo",850,20,0.625,NA,850,60,1.5,NA,NA,NA,NA
"1087",17,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",17,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",17,99,"fengwomei",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",17,13,"yehuaqi",NA,90,0.625,"diancilu",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1092",17,404,"xinchai",NA,60,0.375,"yehuaqi",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1093",17,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",17,267,"tianranqi",NA,60,0.625,"dianfanguo",400,30,0.625,"gaoyaguo",NA,20,0.625,NA,NA,NA,NA
"1095",17,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",17,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",17,15,"yehuaqi",NA,90,0.625,"diancilu",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1098",17,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",17,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",17,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",17,286,"diancilu",1500,90,0.625,"yehuaqi",NA,8,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1102",17,45,"jiegan",NA,90,0.375,"yehuaqi",NA,60,0.25,"dianfanguo",850,20,0.375,"dianshuihu",600,12,0.25
"1103",17,40,"jiegan",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",17,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",17,485,"xinchai",NA,90,0.375,"dianfanguo",NA,4,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1106",17,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",17,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",17,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",17,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",17,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",17,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",17,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",17,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",17,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",17,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",17,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",17,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",17,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",17,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",17,45,"fengwomei",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",17,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",17,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",17,218,"yehuaqi",NA,60,0.375,"dianfanguo",NA,60,0.625,"weibolu",NA,12,0.25,"gaoyaguo",NA,8,0.375
"1125",17,337,"diancilu",1500,60,0.625,"meiqi",NA,30,0.625,"xinchai",NA,30,0.625,NA,NA,NA,NA
"1126",17,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",17,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",17,337,"yehuaqi",NA,60,0.625,"diancilu",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1129",17,30,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",17,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",11,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",11,217,"diancilu",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",11,45,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",11,16,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137",11,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",11,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",11,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",11,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",11,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",11,484,"yehuaqi",NA,90,0.625,"jiegan",NA,8,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1144",11,547,"tianranqi",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145",11,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147",11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148",11,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",11,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",11,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151",11,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152",11,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153",11,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",11,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",11,146,"tianranqi",NA,60,0.625,"diancilu",600,8,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1157",11,486,"tianranqi",NA,90,0.625,"dianfanguo",400,20,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1158",11,332,"diancilu",600,90,0.375,"taiyangnengzao",NA,30,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"1159",11,12,"diancilu",1500,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160",11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",11,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",11,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",11,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",11,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165",11,384,"diancilu",850,90,0.625,"weibolu",850,60,0.25,"dianfanguo",850,30,0.625,"dianshuihu",400,4,0.25
"1166",11,12,"tianranqi",NA,20,1.5,"diancilu",1250,20,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1167",11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168",11,218,"yehuaqi",NA,90,0.875,"diancilu",1250,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1169",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",11,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173",11,45,"yehuaqi",NA,90,0.625,"diancilu",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1174",11,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175",11,16,"diancilu",1500,90,0.625,"dianfanguo",NA,20,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1176",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",11,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",11,15,"fengwomei",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",11,547,"diancilu",1500,90,0.625,"yehuaqi",NA,30,0.625,"xinchai",NA,4,0.625,NA,NA,NA,NA
"1182",11,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",11,286,"diancilu",1250,60,0.375,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1184",11,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",11,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",11,100,"tianranqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",11,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",11,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",11,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",11,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",11,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",11,526,"tianranqi",NA,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",11,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",11,287,"tianranqi",NA,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",11,386,"diancilu",850,60,0.375,"tianranqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1199",11,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",11,128,"diancilu",1500,90,0.875,"tianranqi",NA,90,0.625,"dianshuihu",600,90,0.25,NA,NA,NA,NA
"1201",11,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",11,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",11,286,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",11,285,"fengwomei",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",11,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",11,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",11,146,"diancilu",1250,60,0.625,"fengwomei",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"1208",11,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",11,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",11,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",11,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",11,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",11,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",11,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",11,267,"meiqi",NA,90,0.375,"weibolu",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1218",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",11,547,"diancilu",NA,90,0.875,"dianfanguo",NA,90,0.625,"yehuaqi",NA,30,0.625,NA,NA,NA,NA
"1220",11,17,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",11,338,"yehuaqi",NA,90,0.625,"diancilu",1500,30,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"1222",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",11,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",11,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",11,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",11,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",11,116,"yehuaqi",NA,90,0.625,"diancilu",NA,20,0.375,"fengwomei",NA,30,0.625,NA,NA,NA,NA
"1229",11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",11,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",11,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",11,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",11,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",11,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",11,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",11,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",11,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",11,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",11,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",11,45,"diancilu",1500,90,0.625,"yehuaqi",NA,12,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1244",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",11,186,"tianranqi",NA,90,0.625,"diancilu",1500,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1246",11,526,"tianranqi",NA,60,0.375,"diancilu",1250,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1247",11,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",11,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",11,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",11,45,"diancilu",1500,90,0.875,"dianfanguo",1500,30,0.625,"yehuaqi",NA,4,0.875,NA,NA,NA,NA
"1253",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",11,590,"diancilu",1500,60,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",11,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",11,590,"diancilu",1500,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",11,15,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",11,45,"diancilu",1500,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",11,219,"diancilu",1250,4,0.25,"tianranqi",NA,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"1263",11,146,"xinchai",NA,90,0.625,"diancilu",1250,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"1264",11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",11,338,"tianranqi",NA,60,0.625,"dianfanguo",850,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1266",11,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",11,15,"diancilu",1500,60,0.625,"weibolu",NA,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"1268",11,386,"diancilu",1250,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",11,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",11,40,"yehuaqi",NA,90,1.5,"diancilu",1500,20,0.875,"weibolu",1250,12,0.25,NA,NA,NA,NA
"1271",11,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",11,157,"yehuaqi",NA,90,0.625,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1273",11,218,"diancilu",600,60,0.625,"yehuaqi",NA,8,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"1274",11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",11,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",11,12,"tianranqi",NA,90,0.875,"diancilu",1500,12,0.625,"dianshuihu",NA,60,0.375,NA,NA,NA,NA
"1277",11,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
