"","province","arvincome","Cook1kinds","Cook1effi","Cook1freq","Cook1time","Cook2kinds","Cook2effi","Cook2freq","Cook2time","Cook3kinds","Cook3effi","Cook3freq","Cook3time","Cook4kinds","Cook4effi","Cook4freq","Cook4time"
"420",28,525,"xinchai",NA,60,1.5,"dianfanguo",850,60,0.625,"gaoyaguo",NA,8,0.375,"diancilu",850,8,1.5
"421",28,575,"xinchai",NA,90,0.875,"dianfanguo",400,60,0.375,"yehuaqi",NA,12,0.875,"fengwomei",NA,12,3
"422",6,566,"xinchai",NA,12,0.625,"dianfanguo",1250,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"423",6,625,"xinchai",NA,90,0.625,"dianfanguo",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"424",6,625,"yehuaqi",NA,60,0.625,"gaoyaguo",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"425",6,524,"xinchai",NA,90,0.375,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"426",6,575,"xinchai",NA,90,0.375,"dianfanguo",600,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"427",6,602,"zaoqi",NA,60,0.625,"xinchai",NA,90,0.625,"dianfanguo",400,60,0.875,NA,NA,NA,NA
"428",6,547,"tianranqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",6,506,"xinchai",NA,60,0.625,"dianfanguo",1250,20,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"430",6,590,"xinchai",NA,60,1.5,"dianfanguo",NA,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"431",6,602,"tianranqi",NA,60,0.625,"dianfanguo",1250,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"432",6,575,"tianranqi",NA,60,0.375,"dianfanguo",NA,30,0.375,"gaoyaguo",NA,12,0.375,NA,NA,NA,NA
"433",6,547,"dianfanguo",600,60,0.375,"tianranqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"434",6,548,"tianranqi",NA,90,0.625,"dianfanguo",600,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"435",6,569,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",6,547,"xinchai",NA,90,0.375,"dianfanguo",1250,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"437",6,525,"tianranqi",NA,90,0.375,"dianfanguo",600,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"438",6,575,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",6,575,"xinchai",NA,90,0.625,"dianfanguo",1250,20,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"440",6,596,"xinchai",NA,90,0.375,"dianshuihu",600,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"441",6,625,"yehuaqi",NA,90,0.25,"dianfanguo",850,60,0.375,"gaoyaguo",600,12,0.375,NA,NA,NA,NA
"442",26,625,"diancilu",1250,90,0.625,"dianfanguo",1250,8,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"443",26,590,"diancilu",1500,90,0.875,"dianfanguo",1250,60,0.875,"gaoyaguo",600,90,0.875,NA,NA,NA,NA
"444",26,526,"meiqi",NA,90,0.375,"dianfanguo",850,60,0.625,"dianshuihu",600,30,0.375,NA,NA,NA,NA
"445",26,602,"diancilu",1500,90,1.5,"dianfanguo",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"446",26,575,"dianfanguo",850,60,0.625,"diancilu",850,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"447",26,507,"diancilu",1250,60,0.875,"dianfanguo",850,60,0.625,"weibolu",1250,30,0.25,NA,NA,NA,NA
"448",26,575,"dianfanguo",NA,NA,0.625,"diancilu",NA,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"449",26,601,"diancilu",1500,90,1.5,"dianfanguo",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"450",26,576,"diancilu",1500,90,0.625,"dianfanguo",600,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"451",26,575,"diancilu",1500,90,1.5,"dianfanguo",850,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"452",2,547,"dianfanguo",1500,30,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2,575,"diancilu",1250,90,0.625,"dianfanguo",850,90,0.625,"yehuaqi",NA,8,0.875,"xinchai",NA,4,0.875
"454",2,547,"xinchai",NA,60,0.625,"dianfanguo",850,30,0.625,"diancilu",1500,90,0.625,"gaoyaguo",1250,20,0.875
"455",2,525,"diancilu",1250,90,0.375,"dianfanguo",1250,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"456",2,547,"diancilu",1250,90,0.625,"dianfanguo",1250,90,0.375,"zaoqi",NA,8,0.625,NA,NA,NA,NA
"457",2,525,"dianfanguo",1250,90,0.625,"yehuaqi",NA,90,1.5,"diancilu",1500,90,0.25,"weibolu",1250,4,0.25
"458",2,574,"xinchai",NA,60,1.5,"dianfanguo",300,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"459",2,575,"dianfanguo",850,90,0.375,"xinchai",NA,90,0.875,"gaoyaguo",1500,12,0.25,"diancilu",1250,8,0.25
"460",2,526,"diancilu",1500,60,0.875,"dianfanguo",850,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"461",2,525,"xinchai",NA,4,0.875,"dianfanguo",1250,60,0.625,"dianshuihu",850,90,0.375,NA,NA,NA,NA
"462",2,575,"xinchai",NA,90,0.625,"dianfanguo",1250,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"463",2,575,"xinchai",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2,564,"xinchai",NA,90,1.5,"dianfanguo",NA,90,0.375,"diancilu",NA,60,0.625,NA,NA,NA,NA
"465",2,525,"diancilu",NA,90,0.875,"dianfanguo",NA,90,0.375,"dianshuihu",NA,60,0.375,"weibolu",NA,12,0.375
"466",2,525,"xinchai",NA,4,0.875,"diancilu",1250,90,0.375,"dianfanguo",NA,60,0.375,NA,NA,NA,NA
"467",29,547,"diancilu",600,30,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",29,602,"diancilu",600,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",29,590,"xinchai",NA,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",29,532,"diancilu",1500,60,0.625,"xinchai",NA,60,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"471",29,575,"diancilu",1500,60,0.625,"xinchai",NA,60,0.625,"dianfanguo",NA,30,0.375,"gaoyaguo",NA,4,0.25
"472",29,562,"fengwomei",NA,90,1.5,"fengwomei",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"473",29,602,"xinchai",NA,90,0.875,"diancilu",NA,20,0.375,"dianfanguo",NA,12,0.625,"dianshuihu",300,20,0.25
"474",29,564,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",29,566,"diancilu",850,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",29,547,"diancilu",1500,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",29,547,"diancilu",1250,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",29,575,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",29,590,"tianranqi",NA,60,0.375,"dianfanguo",850,30,0.625,"diancilu",1500,60,0.625,NA,NA,NA,NA
"480",29,575,"meiqi",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",29,575,"diancilu",1500,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",29,547,"tianranqi",NA,60,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",29,532,"xinchai",NA,90,1.5,"dianfanguo",NA,8,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"484",29,575,"tianranqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",29,575,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",29,602,"xinchai",NA,90,0.875,"diancilu",NA,20,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"487",29,514,"yehuaqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",29,602,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",29,547,"diancilu",NA,60,0.375,"dianshuihu",NA,20,0.25,"dianfanguo",NA,12,0.625,"gaoyaguo",NA,8,0.875
"490",23,548,"yehuaqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",23,547,"xinchai",NA,60,0.625,"zaoqi",NA,20,0.875,"dianfanguo",850,20,0.375,NA,1250,20,0.875
"492",23,532,"jiegan",NA,60,1.5,"dianfanguo",850,8,0.875,"dianshuihu",1500,4,0.25,NA,NA,NA,NA
"493",23,547,"xinchai",NA,60,1.5,"dianshuihu",1500,8,0.25,"dianfanguo",NA,4,0.375,"kaoxiang",1250,8,0.625
"494",23,510,"dianfanguo",850,60,0.25,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",23,500,"jiegan",NA,60,1.5,"dianshuihu",1500,20,0.25,"diancilu",1500,12,1.5,NA,NA,NA,NA
"496",23,602,"jiegan",NA,60,0.875,"dianfanguo",1250,12,0.375,"dianshuihu",1250,30,0.375,NA,NA,NA,NA
"497",23,575,"dianfanguo",400,30,1.5,"kaoxiang",600,12,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"498",23,575,"jiegan",NA,60,0.875,"dianshuihu",1500,8,0.25,"dianfanguo",400,8,0.375,"jiegan",NA,4,0.875
"499",23,602,"xinchai",NA,60,1.5,"dianfanguo",600,4,0.375,"gaoyaguo",850,4,0.375,"diancilu",1500,4,0.25
"500",23,547,"xinchai",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",23,569,"yehuaqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",23,541,"xinchai",NA,60,0.625,"taiyangnengzao",NA,30,1.5,"dianfanguo",600,12,0.625,"diancilu",1250,12,0.375
"503",23,562,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",23,547,"diancilu",1250,60,0.625,"dianshuihu",1250,90,0.375,"dianfanguo",1250,60,0.625,"yehuaqi",NA,30,0.375
"505",23,590,"xinchai",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",30,532,"tianranqi",NA,90,0.875,"diancilu",1500,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"507",30,543,"tianranqi",NA,90,0.375,"gaoyaguo",300,30,0.375,"tianranqi",NA,90,0.375,NA,NA,NA,NA
"508",30,522,"diancilu",1500,90,1.5,"weibolu",850,20,0.25,"dianshuihu",850,90,0.25,"dianfanguo",1250,20,0.875
"509",30,547,"tianranqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",30,547,"diancilu",850,20,0.625,"fengwomei",NA,12,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"511",30,525,"yehuaqi",NA,90,0.625,"dianshuihu",1500,90,0.25,"weibolu",1500,60,0.25,NA,NA,NA,NA
"512",8,590,"dianfanguo",1500,60,0.625,"fengwomei",NA,60,1.5,"dianshuihu",1500,30,0.375,NA,NA,NA,NA
"513",8,547,"jiegan",NA,4,0.375,"dianfanguo",850,60,0.375,"dianshuihu",400,8,0.375,"diancilu",850,60,0.375
"514",8,575,"dianfanguo",600,30,0.375,"dianshuihu",850,30,0.25,"xinchai",NA,60,0.375,"fengwomei",NA,30,0.375
"515",8,515,"fengwomei",NA,8,0.875,"dianfanguo",850,60,0.625,"dianshuihu",1500,90,0.375,"diancilu",850,60,0.875
"516",8,575,"diancilu",400,60,0.375,"dianshuihu",300,90,0.375,"dianfanguo",400,60,0.375,NA,NA,NA,NA
"517",8,525,"diancilu",300,30,0.625,"dianfanguo",400,30,0.375,"gaoyaguo",1500,12,0.625,NA,NA,NA,NA
"518",8,532,"yehuaqi",NA,60,0.625,"dianfanguo",850,30,0.375,"dianshuihu",1250,90,0.25,NA,850,60,0.375
