"","province","arvincome","Cook1kinds","Cook1effi","Cook1freq","Cook1time","Cook2kinds","Cook2effi","Cook2freq","Cook2time","Cook3kinds","Cook3effi","Cook3freq","Cook3time","Cook4kinds","Cook4effi","Cook4freq","Cook4time"
"3010",1,"90000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3011",1,"33333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3012",1,"50850",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3013",1,"24000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3014",1,"140000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3015",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3016",1,"43200",8,NA,5,3,"11",4,2,"4","13",5,2,"1","16",4,1,1
"3017",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3018",1,"150000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3019",1,"23333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3020",1,"66000",8,NA,2,2,"13",2,2,"1","16",2,2,"1","11",2,3,1
"3021",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3022",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3023",1,"78000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3024",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3025",1,"0",8,NA,1,2,"11",2,3,"2","16",4,3,"1"," ",NA,NA,NA
"3026",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3027",1,"14100",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3028",1,"200000",8,NA,3,3,"8",NA,2,"6"," ",NA,NA," "," ",NA,NA,NA
"3029",1,"45000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3030",1,"60000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3031",1,"33333.33333",8,NA,2,5," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3032",1,"900000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3033",1,"93333.33333",8,NA,2,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3034",1,"36000",8,NA,1,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3035",1,"60000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3036",1,"42000",8,NA,1,1," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3037",1,"-1.5",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3038",1,"100000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3039",1,"6000",8,NA,1,3,"11",3,2,"3","16",6,1,"1","13",6,3,1
"3040",1,"30000",8,NA,2,4,"11",2,3,"3","13",2,3,"1"," ",NA,NA,NA
"3041",1,"90000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3042",1,"-3",8,NA,2,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3043",1,"25000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3044",1,"200000",11,5,3,3,"8",NA,2,"4","6",5,7,"3"," ",NA,NA,NA
"3045",1,"22500",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3046",1,"100000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3047",1,"35000",8,NA,2,3,"11",2,3,"2","13",2,3,"1"," ",NA,NA,NA
"3048",1,"48000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3049",1,"23600",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3050",1,"42000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3051",1,"100000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3052",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3053",1,"36000",8,NA,2,4,"11",-8,2,"4","16",-8,1,"3","12",-8,7,5
"3054",1,"25000",8,NA,2,4,"11",2,3,"3","13",3,2,"2"," ",NA,NA,NA
"3055",1,"18600",8,NA,1,5,"11",2,3,"3","16",4,2,"1","13",4,2,1
"3056",1,"84000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3057",1,"32220",8,NA,1,3,"11",3,3,"2","13",3,3,"1"," ",NA,NA,NA
"3058",1,"35000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3059",1,"40000",8,NA,1,2,"11",2,3,"2","16",2,3,"2"," ",NA,NA,NA
"3060",1,"30000",8,NA,1,2," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3061",1,"6480",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3062",1,"75000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3063",1,"50000",8,NA,3,5,"13",4,3,"1","16",2,3,"2","14",4,6,2
"3064",1,"50000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3065",1,"300000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3066",1,"35000",8,NA,2,3,"11",2,3,"3","13",2,2,"3"," ",NA,NA,NA
"3067",1,"48000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3068",1,"33000",8,NA,1,3,"11",3,3,"2","13",5,3,"1","16",4,3,1
"3069",1,"18000",8,NA,2,2,"11",2,2,"1","16",4,2,"1","13",3,3,1
"3070",1,"48000",8,NA,1,3,"8",NA,1,"2","8",NA,1,"2","8",NA,1,2
"3071",1,"14700",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3072",1,"15000",8,NA,1,5,"11",4,3,"4","13",4,3,"1"," ",NA,NA,NA
"3073",1,"20000",8,NA,2,-8," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3074",1,"44000",8,NA,1,3,"11",6,3,"2","13",6,4,"1","16",6,2,1
"3075",1,"20000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3076",1,"25000",6,5,3,4,"8",NA,3,"3","11",5,3,"4","13",4,3,1
"3077",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3078",1,"36000",8,NA,2,5,"8",NA,2,"5","8",NA,2,"5"," ",NA,NA,NA
"3079",1,"-0.6",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3080",1,"25000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3081",1,"24000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3082",1,"60000",8,NA,1,2,"8",NA,2,"2"," ",NA,NA," "," ",NA,NA,NA
"3083",1,"120000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3084",1,"35000",8,NA,1,2," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3085",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3086",1,"31250",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3087",1,"35000",8,NA,2,4," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3088",1,"-0.4",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3089",1,"66666.66667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3090",1,"60000",8,NA,1,5," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3091",1,"150000",8,NA,3,4,"11",-8,3,"4","13",4,6,"4","16",3,3,1
"3092",1,"32500",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3093",1,"-0.666666667",8,NA,2,1,"16",2,2,"1","13",2,2,"1","11",2,3,1
"3094",1,"75000",8,NA,2,3,"13",3,2,"1","11",3,3,"3"," ",NA,NA,NA
"3095",1,"42000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3096",1,"120000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3097",1,"60000",9,NA,5,2," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3098",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3099",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3100",1,"72000",8,NA,3,3,"13",4,3,"1"," ",NA,NA," "," ",NA,NA,NA
"3101",1,"9100",11,-8,4,3,"9",NA,5,"4"," ",NA,NA," "," ",NA,NA,NA
"3102",1,"42400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3103",1,"35000",8,NA,3,3,"11",3,3,"3","13",4,4,"1"," ",NA,NA,NA
"3104",1,"34400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3105",1,"29400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3106",1,"300000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3107",1,"24000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3108",1,"65000",8,NA,1,4,"6",5,5,"2"," ",NA,NA," "," ",NA,NA,NA
"3109",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3110",1,"27500",8,NA,1,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3111",1,"36000",8,NA,1,4," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3112",1,"8000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3113",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3114",1,"25000",8,NA,3,3,"13",3,3,"1","11",1,3,"2"," ",NA,NA,NA
"3115",1,"72000",8,NA,1,4," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3116",1,"36000",8,NA,2,1," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3117",1,"160000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3118",1,"40000",8,NA,1,3,"11",3,3,"2","12",-8,5,"2","13",4,4,1
"3119",1,"66666.66667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3120",1,"10000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3121",1,"33333.33333",8,NA,2,5," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3122",1,"64000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3123",1,"25000",8,NA,1,4,"11",2,2,"3","13",2,2,"2"," ",NA,NA,NA
"3124",1,"45120",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3125",1,"-0.4",8,NA,1,6,"11",2,3,"3","13",2,1,"1"," ",NA,NA,NA
"3126",1,"17600",8,NA,1,3,"11",3,3,"3","16",3,2,"2","13",3,3,3
"3127",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3128",1,"35000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3129",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3130",1,"83333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3131",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3132",1,"35000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3133",1,"33000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3134",1,"-0.666666667",8,NA,1,4,"11",-8,2,"4"," ",NA,NA," "," ",NA,NA,NA
"3135",1,"14000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3136",1,"-0.666666667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3137",1,"50000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3138",1,"38400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3139",1,"125000",8,NA,2,3,"11",3,3,"3"," ",NA,NA," "," ",NA,NA,NA
"3140",1,"15000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3141",1,"30000",11,-8,3,2,"8",NA,4,"3"," ",NA,NA," "," ",NA,NA,NA
"3142",1,"37200",8,NA,3,3,"13",-8,1,"1","11",-8,3,"4"," ",NA,NA,NA
"3143",1,"42000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3144",1,"66666.66667",8,NA,3,2," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3145",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3146",1,"25000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3147",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3148",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3149",1,"33333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3150",1,"44160",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3151",1,"75000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3152",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3153",1,"30000",8,NA,2,5,"11",1,3,"2","16",1,2,"1"," ",NA,NA,NA
"3154",1,"50200",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3155",1,"44400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3156",1,"42500",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3157",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3158",1,"33000",8,NA,2,4," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3159",1,"70000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3160",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3161",1,"26000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3162",1,"100000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3163",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3164",1,"36600",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3165",1,"38400",8,NA,1,3,"11",3,3,"3"," ",NA,NA," "," ",NA,NA,NA
"3166",1,"100000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3167",1,"42000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3168",1,"72000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3169",1,"150000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3170",1,"24000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3171",1,"33333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3172",1,"42000",8,NA,1,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3173",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3174",1,"16666.66667",8,NA,2,4," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3175",1,"24720",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3176",1,"40000",8,NA,2,2,"11",3,3,"2","16",2,2,"2"," ",NA,NA,NA
"3177",1,"13200",8,NA,2,3,"11",-8,2,"4","16",5,1,"4","12",5,7,5
"3178",1,"0",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3179",1,"85000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3180",1,"20000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3181",1,"5000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3182",1,"40000",8,NA,2,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3183",1,"48000",17,-8,-8,-8,"Œ“≤ª∑π£¨Œ“≤ª…’≤À°£,-8",-8,-8," "," ",-8,NA,"17"," ",-8,0,0
"3184",1,"65000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3185",1,"66666.66667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3186",1,"39600",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3187",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3188",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3189",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3190",1,"45000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3191",1,"33333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3192",1,"60000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3193",1,"83333.33333",9,NA,4,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3194",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3195",1,"26666.66667",9,NA,2,4,"11",5,2,"2","13",5,2,"1","16",4,1,1
"3196",1,"50000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3197",1,"500000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3198",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3199",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3200",1,"39600",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3201",1,"18600",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3202",1,"200000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3203",1,"50000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3204",1,"-1",9,NA,3,3,"11",-8,3,"2"," ",NA,NA," "," ",NA,NA,NA
"3205",1,"83333.33333",8,NA,2,4,"8",NA,2,"4"," ",NA,NA," "," ",NA,NA,NA
"3206",1,"160000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3207",1,"20460",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3208",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3209",1,"56000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3210",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3211",1,"44400",8,NA,2,3,"11",2,3,"3","13",4,2,"4"," ",NA,NA,NA
"3212",1,"42000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3213",1,"35000",8,NA,2,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3214",1,"24240",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3215",1,"22800",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3216",1,"30000",8,NA,2,2,"8",NA,2,"2"," ",NA,NA," "," ",NA,NA,NA
"3217",1,"66666.66667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3218",1,"39500",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3219",1,"37200",8,NA,2,4,"11",4,3,"4"," ",NA,NA," "," ",NA,NA,NA
"3220",1,"100000",8,NA,1,-8,"11",3,3,"2","13",4,3,"1","16",1,3,1
"3221",1,"60000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3222",1,"35000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3223",1,"-0.666666667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3224",1,"50000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3225",1,"170000",8,NA,1,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3226",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3227",1,"24000",7,NA,2,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3228",1,"43333.33333",8,NA,3,3,"13",-8,5,"1","11",-8,3,"4"," ",NA,NA,NA
"3229",1,"25000",8,NA,2,4,"11",4,3,"3"," ",NA,NA," "," ",NA,NA,NA
"3230",1,"44000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3231",1,"70000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3232",1,"48000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3233",1,"60000",9,NA,3,6," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3234",1,"240000",11,4,3,3,"8",NA,3,"4","13",2,2,"1","16",1,3,2
"3235",1,"36000",8,NA,2,3,"11",3,3,"3","13",4,5,"1","16",3,1,1
"3236",1,"33333.33333",8,NA,5,5," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3237",1,"46666.66667",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3238",1,"0",8,NA,8,2," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3239",1,"300000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3240",1,"92400",8,NA,1,5," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3241",1,"81600",8,NA,1,2,"11",6,2,"2","16",6,2,"1","13",6,4,1
"3242",1,"48000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3243",1,"23333.33333",8,NA,1,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3244",1,"37200",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3245",1,"45000",8,NA,1,2,"11",-8,3,"2","16",-8,3,"2"," ",NA,NA,NA
"3246",1,"66666.66667",8,NA,2,5,"11",4,3,"3","13",4,3,"1","16",4,2,5
"3247",1,"-3",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3248",1,"26000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3249",1,"29375",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3250",1,"40000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3251",1,"100000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3252",1,"51000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3253",1,"36000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3254",1,"50000",9,NA,3,5,"11",-8,5,"3","13",2,5,"4"," ",NA,NA,NA
"3255",1,"19560",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3256",1,"45600",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3257",1,"37800",8,NA,2,2,"11",6,2,"2","16",6,2,"1","13",6,4,1
"3258",1,"35000",8,NA,1,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3259",1,"60000",8,NA,3,3,"11",3,3,"2","16",3,2,"2"," ",NA,NA,NA
"3260",1,"60000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3261",1,"33333.33333",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3262",1,"75000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3263",1,"-3",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3264",1,"88800",8,NA,2,3," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3265",1,"90000",8,NA,4,2,"11",-8,4,"3"," ",NA,NA," "," ",NA,NA,NA
"3266",1,"30000",8,NA,3,3,"11",-8,4,"4","13",-8,5,"2"," ",NA,NA,NA
"3267",1,"20400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3268",1,"50000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3269",1,"30000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3270",1,"30000",8,NA,2,2,"11",2,3,"2","16",2,2,"2"," ",NA,NA,NA
"3271",1,"60000",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3272",1,"47400",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3273",1,"-1",NA,NA,NA,NA," ",NA,NA," "," ",NA,NA," "," ",NA,NA,NA
"3274",1,"26666.66667",8,NA,3,5,"13",3,4,"2","16",1,4,"1","11",3,3,3
